Original order,Case Number,URL Report1,URL Report2
3460,1987.12.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.17-Knipper.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.17-Knipper.pdf
3459,1987.12.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.13-Shoalhaven.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.12.13-Shoalhaven.pdf
3458,1987.11.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.21-Tyska.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.21-Tyska.pdf
3457,1987.11.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.00-StLucia-scavengin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.11.00-StLucia-scavengin.pdf
3456,1987.10.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.26-Brown_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.26-Brown_Collier.pdf
3455,1987.10.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.25-Rowe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.25-Rowe.pdf
3454,1987.10.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.11-DawidSmit.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.11-DawidSmit.pdf
3453,1987.10.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.06-refugee-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.10.06-refugee-boat.pdf
3452,1987.09.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.18-Gibson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.18-Gibson.pdf
3451,1987.09.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.13-McCallum.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.09.13-McCallum.pdf
3450,1987.08.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.20-Kritlow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.20-Kritlow.pdf
3449,1987.08.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.15-Rogers_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.08.15-Rogers_Collier.pdf
3448,1987.07.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.21-Emery.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.21-Emery.pdf
3447,1987.07.12.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.b-CarolViau.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.b-CarolViau.pdf
3446,1987.07.12.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.a-BrendaKing.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.12.a-BrendaKing.pdf
3445,1987.07.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.11-DeMaurice-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.11-DeMaurice-boat.pdf
3444,1987.07.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.09-Bahamas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.09-Bahamas.pdf
3443,1987.07.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.00-Austin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.07.00-Austin.pdf
3442,1987.06.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.06.13-Schrutt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.06.13-Schrutt.pdf
3441,1987.05.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.25-JosiaMcSpadden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.25-JosiaMcSpadden.pdf
3440,1987.05.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.08-Gault.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.08-Gault.pdf
3439,1987.05.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.06-Appleby.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.05.06-Appleby.pdf
3438,1987.04.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.19-Perumal.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.19-Perumal.pdf
3437,1987.04.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.18-Vogelino.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.18-Vogelino.pdf
3436,1987.04.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.15-Kennedy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.15-Kennedy.pdf
3435,1987.04.01,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.01-Vanuatu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.04.01-Vanuatu.pdf
3434,1987.03.30.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.b-Butcher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.b-Butcher.pdf
3433,1987.03.30.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.a-Talisman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.03.30.a-Talisman.pdf
3432,1987.02.28,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.28-Landwirth.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.28-Landwirth.pdf
3431,1987.02.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.19-SolomonIslands.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.02.19-SolomonIslands.pdf
3430,1987.01.28,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.28-TommyBotha.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.28-TommyBotha.pdf
3429,1987.01.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.06-Russo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.01.06-Russo.pdf
3428,1987.00.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.b-Budva.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.b-Budva.pdf
3427,1987.00.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.a-boat-Mattera-Allori.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1987.00.00.a-boat-Mattera-Allori.pdf
3426,1986.12.31,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.31-deWet.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.31-deWet.pdf
3425,1986.12.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.22-Olls.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.22-Olls.pdf
3424,1986.12.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.11-Earnhardt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.11-Earnhardt.pdf
3423,1986.12.06.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.b-Walker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.b-Walker.pdf
3422,1986.12.06.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.a-Gallo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.06.a-Gallo.pdf
3421,1986.12.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.04-O'Connor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.04-O'Connor.pdf
3420,1986.12.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.00.b-Maurice_Lilloux.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.12.00.b-Maurice_Lilloux.pdf
3419,1986.11.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.30-Bowen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.30-Bowen.pdf
3418,1986.11.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.19-Helm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.19-Helm.pdf
3417,1986.11.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.04-Lund.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.11.04-Lund.pdf
3416,1986.10.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.17-Ndlazi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.17-Ndlazi.pdf
3415,1986.10.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.03-Florez.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.03-Florez.pdf
3414,1986.10.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.05-Spiers.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.05-Spiers.pdf
3413,1986.10.01,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.01-NV-Crawford.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.01-NV-Crawford.pdf
3412,1986.10.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.00-Dubois.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.10.00-Dubois.pdf
3411,1986.09.22.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.22.R-hand-in-shark.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.22.R-hand-in-shark.pdf
3410,1986.09.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.b-surfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.b-surfer.pdf
3409,1986.09.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.a-surfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.09.00.a-surfer.pdf
3408,1986.08.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.19-McCorley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.19-McCorley.pdf
3407,1986.08.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.10-DeBruyn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.10-DeBruyn.pdf
3406,1986.08.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.03-Bowen-Jones.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.03-Bowen-Jones.pdf
3405,1986.08.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.00-NV-France.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.08.00-NV-France.pdf
3404,1986.07.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.26-boat-Anderton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.26-boat-Anderton.pdf
3403,1986.07.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.09-JackSerafino.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.09-JackSerafino.pdf
3402,1986.07.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.00.a-Gerricke.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.07.00.a-Gerricke.pdf
3401,1986.05.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.18-Neumann.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.18-Neumann.pdf
3400,1986.05.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.15-SouthKorea.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.05.15-SouthKorea.pdf
3399,1986.04.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.20-Chandler.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.20-Chandler.pdf
3398,1986.04.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.00-Lloret-de-Mar-diver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.04.00-Lloret-de-Mar-diver.pdf
3397,1986.03.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.18-Diaz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.18-Diaz.pdf
3396,1986.03.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.15-Bouwer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.15-Bouwer.pdf
3395,1986.03.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.05-VanDerMerwe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.03.05-VanDerMerwe.pdf
3394,1986.02.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.18-Carcary.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.18-Carcary.pdf
3393,1986.02.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.17-Fick.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.17-Fick.pdf
3392,1986.02.07,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.07-Fourie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.07-Fourie.pdf
3391,1986.02.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.06-Taljaard.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.06-Taljaard.pdf
3390,1986.02.01,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.01-Adams.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.02.01-Adams.pdf
3389,1986.01.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.01.12-Blissel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.01.12-Blissel.pdf
3388,1986.00.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.00.00-Lagao.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1986.00.00-Lagao.pdf
3387,1985.12.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.22-GarviesBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.22-GarviesBeach.pdf
3386,1985.12.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.10-NV-NorthCarolina.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.12.10-NV-NorthCarolina.pdf
3385,1985.11.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.11-Lynch.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.11-Lynch.pdf
3384,1985.11.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.05-Klimley_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.05-Klimley_Collier.pdf
3383,1985.11.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.03-Koune.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.11.03-Koune.pdf
3382,1985.10.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.24-Gee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.24-Gee.pdf
3381,1985.10.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.22-Johnson_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.22-Johnson_Collier.pdf
3380,1985.10.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.18-Thomson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.18-Thomson.pdf
3379,1985.10.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.12-DelaCruz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.12-DelaCruz.pdf
3378,1985.10.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.05-Doss.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.10.05-Doss.pdf
3377,1985.09.28,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.28-Ridge_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.28-Ridge_Collier.pdf
3376,1985.09.08.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.b-A.M.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.b-A.M.pdf
3375,1985.09.08.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.a-Vorenberg.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.08.a-Vorenberg.pdf
3374,1985.09.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.05-Justice.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.09.05-Justice.pdf
3373,1985.08.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.22-Friedlander.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.22-Friedlander.pdf
3372,1985.08.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.20-Prendgeast.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.20-Prendgeast.pdf
3371,1985.08.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.17-Sewell.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.08.17-Sewell.pdf
3370,1985.07.25.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.b-Lyons.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.b-Lyons.pdf
3369,1985.07.25.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.a-JasonLee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.25.a-JasonLee.pdf
3368,1985.07.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.21-Siverling_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.21-Siverling_Collier.pdf
3367,1985.07.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.19-Steed.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.19-Steed.pdf
3366,1985.07.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.00-Montoya.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.07.00-Montoya.pdf
3365,1985.05.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.26-Rodriquez_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.26-Rodriquez_Collier.pdf
3364,1985.05.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.08-Denge.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.05.08-Denge.pdf
3363,1985.03.16,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.16-NV-Zarnowski.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.16-NV-Zarnowski.pdf
3362,1985.03.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.03-Durdin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.03.03-Durdin.pdf
3361,1985.02.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.18-Massahos_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.18-Massahos_Collier.pdf
3360,1985.02.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.03-Mesiano.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.02.03-Mesiano.pdf
3359,1985.01.27,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.27-Botha.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.27-Botha.pdf
3358,1985.01.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.18-Base.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.18-Base.pdf
3357,1985.01.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.17-Eldridge.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.17-Eldridge.pdf
3356,1985.01.16,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.16-McNally-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.16-McNally-boat.pdf
3355,1985.01.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.04-DonJames.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.04-DonJames.pdf
3354,1985.01.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.b-Mathelon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.b-Mathelon.pdf
3353,1985.01.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.a-Coppin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.01.00.a-Coppin.pdf
3352,1985.00.00.f,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.f-Vanuatu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.f-Vanuatu.pdf
3351,1985.00.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.a-Fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1985.00.00.a-Fisherman.pdf
3350,1984.12.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.12.03-boat-Elba.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.12.03-boat-Elba.pdf
3349,1984.11.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.30-NicholasBos.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.30-NicholasBos.pdf
3348,1984.11.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.11-Stetson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.11-Stetson.pdf
3346,1984.11.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.04-Ferro.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.11.04-Ferro.pdf
3345,1984.10.21.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.b-Peebles.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.b-Peebles.pdf
3344,1984.10.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.a-Fletcher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1984.10.21.a-Fletcher.pdf
